"join_ip_country","customer_id","price_first_item_purchased","join_pages_visited","prediction(revenue)","Age group","Gender","Campaign"
"United States","39513ad537a",44.0,9.0,232.34035912041622,"adult","Female","false"
"Japan","d6407f5ffda",57.0,10.0,238.7243087708825,"senior citizen","Female","false"
"United States","4c0e8dfec7a",10.0,12.0,225.2579828556734,"senior citizen","Female","false"
"United States","dc62913f17a",44.0,1.0,183.86236290052798,"senior citizen","Female","true"
"United States","fda3aefb1da",42.0,8.0,206.52304149195083,"middle age","Female","false"
"United States","d62fb8f978a",44.0,5.0,229.52999505671863,"adult","Female","false"
"United Kingdom","1cb1d5d6eba",117.0,4.0,269.5849626212501,"middle age","Female","false"
"France","e4d589ec68a",44.0,3.0,196.03891388694433,"adult","Female","false"
"Republic of Korea","0d3037ad12a",44.0,3.0,190.61149112082663,"adult","Female","false"
"United Kingdom","4a3b9030e5a",102.0,6.0,241.56262934113684,"adult","Female","true"
"United States","d282e2771ca",15.5,13.0,241.21388233314838,"adult","Male","false"
"United States","776ad3ae9ba",44.0,3.0,211.7862120652947,"middle age","Male","false"
"Japan","3e25a63f40a",44.0,8.0,205.40686701738932,"adult","Female","false"
"United States","ff06e737c5a",57.0,10.0,319.7834415401786,"middle age","Male","false"
"United States","7116fb5851a",42.0,5.0,248.0158624689102,"adult","Female","false"
"United States","9ccd2afdb2a",57.0,4.0,299.6727008122517,"adult","Male","false"
"Republic of Korea","d950f2e9e0a",44.0,7.0,191.72571349076222,"adult","Female","false"
"United States","25b53092cea",42.0,6.0,229.9044561456892,"adult","Female","false"
"United States","fc075edcd6a",44.0,7.0,188.22442496640252,"adult","Female","true"
"United States","04fa0edec4a",102.0,10.0,362.0991666650203,"adult","Male","false"
"Italy","057517e30ea",102.0,5.0,321.30216833378336,"adult","Male","false"
"Japan","371f4f93cda",102.0,7.0,229.2594639822806,"senior citizen","Female","true"
"Republic of Korea","d1c7ecc82da",44.0,5.0,228.4906632743986,"senior citizen","Female","false"
"Australia","509c10b6cba",44.0,6.0,189.91535710312948,"young adult","Female","false"
"United States","38653c55efa",28.0,12.0,248.188933545813,"senior citizen","Female","false"
"Mexico","b6647b8532a",117.0,7.0,251.7602333995808,"middle age","Female","false"
"United States","645d474e45a",57.0,6.0,213.05433558167834,"senior citizen","Male","false"
"Ireland","ff6d5ba5fda",78.0,10.0,242.07759332358276,"adult","Female","false"
"Taiwan","f2a408c2c1a",22.0,8.0,189.36573220613366,"adult","Female","false"
"Switzerland","860716a1cfa",22.0,9.0,201.90028847643975,"young adult","Male","false"
"United States","fb8bf78f83a",10.0,7.0,187.125756586104,"middle age","Female","false"
"Singapore","794a696fd1a",42.0,4.0,199.64852681441857,"middle age","Male","true"
"Canada","051fb26fdaa",57.0,5.0,237.67378890596186,"adult","Female","false"
"United States","26de4c2f72a",15.5,2.0,188.92831785812348,"middle age","Female","false"
"United States","04c2808d5ca",117.0,5.0,357.76154231940507,"adult","Male","false"
"United States","7149d94458a",22.0,5.0,272.86073139251477,"senior citizen","Male","false"
"United States","ae51041e61a",22.0,5.0,244.43832667147,"adult","Male","false"
"United States","57dd4c095da",102.0,6.0,279.1674973331492,"young adult","Female","false"
"United States","fae4708417a",22.0,6.0,184.8163039694806,"young adult","Female","false"
"United States","2188dbd82da",44.0,5.0,187.88509381488498,"adult","Male","true"
"Japan","ecf2c366c7a",22.0,7.0,183.79892493949177,"adult","Female","false"
"United Kingdom","672a12a7e4a",44.0,6.0,244.71718333410575,"middle age","Male","false"
"Italy","56d1660913a",102.0,6.0,257.4861344515949,"middle age","Female","false"
"United States","e180075d02a",102.0,5.0,386.2766103034617,"senior citizen","Female","false"
"United States","220f68d2f0a",42.0,7.0,244.6225932507169,"middle age","Female","false"
"Japan","48ae7044a2a",22.0,5.0,197.74177944607027,"senior citizen","Female","false"
"Sweden","16a5aaa465a",57.0,6.0,184.98174924559527,"senior citizen","Female","false"
"United States","d69bbcdf7ba",102.0,3.0,251.58632762797262,"middle age","Female","true"
"United States","263f96223ea",44.0,4.0,185.2184060354232,"senior citizen","Female","false"
"Germany","07d89f4a85a",44.0,6.0,188.41032210342797,"middle age","Female","false"
"Republic of Korea","21b12b8fcba",15.5,6.0,191.6623759046417,"senior citizen","Female","false"
"Italy","52a1485d98a",44.0,11.0,187.52528826802188,"adult","Female","false"
"Japan","08b48fcdfaa",117.0,6.0,345.6493290703389,"senior citizen","Female","false"
"Japan","08b48fcdfaa",22.0,6.0,196.39180050487104,"senior citizen","Female","false"
"United States","e141d4f4b8a",22.0,9.0,276.7170945273765,"middle age","Male","false"
"United States","81841189f9a",28.0,7.0,182.87979069188881,"middle age","Female","false"
"China","ae9d3ac900a",102.0,6.0,219.1046674415801,"senior citizen","Female","false"
"United States","25e75ae4cba",42.0,7.0,218.18347813920002,"adult","Female","false"
"United States","ae18f30e5ca",28.0,12.0,209.79218787929688,"adult","Female","false"
"United States","3b1d54c582a",57.0,10.0,302.4330041711533,"senior citizen","Female","false"
"Mexico","4af5f36bc0a",102.0,6.0,194.2493322087223,"senior citizen","Male","true"
"Hungary","1bc3189dbca",117.0,4.0,281.51049062523833,"senior citizen","Female","false"
"Japan","2455e638d7a",22.0,9.0,190.39899583999178,"middle age","Female","false"
"United States","257610eb7ca",44.0,6.0,273.8531775836534,"senior citizen","Female","false"
"United States","79629bd456a",44.0,6.0,259.58095734954173,"adult","Female","false"
"Norway","93e8a6ae0da",57.0,5.0,309.4647350165919,"senior citizen","Female","false"
"United States","9f6b37cb34a",22.0,11.0,216.93442924980374,"adult","Female","false"
"Brazil","7de4b2213da",102.0,8.0,184.8326199219075,"young adult","Male","true"
"Austria","0daef52d56a",117.0,4.0,286.99660248453864,"young adult","Female","false"
"United States","d3ed2bdcdea",57.0,6.0,282.4690813906647,"middle age","Female","false"
"Sweden","1a8d326984a",42.0,4.0,184.85743861938442,"middle age","Female","false"
"Germany","1982eb2845a",44.0,2.0,192.07182294275782,"senior citizen","Female","false"
"United States","f824408d70a",117.0,4.0,258.5049200120181,"middle age","Female","true"
"Canada","0b8e43e93da",117.0,7.0,249.8271319155988,"senior citizen","Female","true"
"Canada","1eaf1c7daaa",117.0,7.0,350.89623971201195,"middle age","Female","false"
"South Africa","f161f05304a",102.0,7.0,214.3918298904677,"middle age","Female","false"
"France","5aa21b2deda",102.0,3.0,276.502894576944,"adult","Female","false"
"China","f5a752d583a",102.0,8.0,193.51963241980923,"adult","Female","false"
"Denmark","73549d5064a",102.0,2.0,243.7525422507658,"adult","Female","true"
"Japan","910993304ba",44.0,2.0,194.36649019400585,"middle age","Female","false"
"United Kingdom","011461ac74a",28.0,8.0,190.0869505940786,"middle age","Male","false"
"United States","3a9f623e94a",117.0,5.0,304.74198012273484,"adult","Female","false"
"United States","c51a1ce3d9a",44.0,5.0,288.25317728048884,"adult","Male","false"
"United States","6effc96114a",44.0,5.0,185.92888069875212,"adult","Female","true"
"United States","d81325ab43a",44.0,4.0,263.4190817362957,"adult","Male","false"
"Switzerland","fb338fefd9a",22.0,6.0,184.0853445127663,"middle age","Male","false"
"United States","cd8d8fd120a",78.0,2.0,228.4602291463138,"middle age","Female","true"
"United States","0653943cdaa",22.0,6.0,204.42201221862823,"adult","Female","false"
"Argentina","9d8b31e558a",102.0,5.0,205.92375226404727,"senior citizen","Female","false"
"United States","3c718d2dd9a",57.0,7.0,284.25180963614224,"adult","Female","false"
"United Kingdom","99572c3db5a",42.0,4.0,203.93966215691427,"middle age","Female","false"
"United States","916db58ea1a",44.0,8.0,257.17383841646284,"middle age","Female","false"
"United States","93c346f497a",44.0,12.0,287.0265975049324,"adult","Male","false"
"United States","7567084448a",102.0,3.0,243.67772773141448,"senior citizen","Female","true"
"Germany","132cc826b0a",44.0,6.0,212.75366125417844,"adult","Male","false"
"France","61516c3b46a",28.0,6.0,189.95823183945322,"adult","Female","false"
"United States","82bef77e75a",102.0,8.0,272.4955616703134,"middle age","Male","true"
"Republic of Korea","8e0f423f98a",78.0,8.0,208.51553587608538,"senior citizen","Female","false"
"United States","172067d036a",42.0,5.0,282.9106404368347,"adult","Male","false"
"Norway","8c91dbdf04a",44.0,7.0,315.10592566899544,"middle age","Male","false"
"Germany","6c26ac22b7a",57.0,9.0,255.98299791707157,"senior citizen","Female","false"
"United States","be9e992680a",44.0,6.0,216.6527128889747,"adult","Female","false"
"China","52c2e730dda",102.0,5.0,205.71960066722647,"adult","Female","false"
"United States","6b2c9723a8a",28.0,6.0,285.0696768110361,"senior citizen","Male","false"
"United States","b0331d753fa",15.5,4.0,196.05078827182615,"adult","Female","false"
"Japan","530a40377ea",28.0,10.0,235.34239056444633,"senior citizen","Male","false"
"United Kingdom","cf560c6b34a",44.0,6.0,200.31984029645835,"adult","Female","false"
"Mexico","721dd5f9c8a",117.0,12.0,240.89600420895786,"young adult","Male","false"
"Germany","26fdd89c1ea",117.0,8.0,251.76257760740387,"adult","Female","true"
"Norway","5738c3b682a",42.0,9.0,185.6709332140614,"adult","Female","true"
"United States","45ac5dc41da",42.0,10.0,218.7390325807866,"adult","Female","false"
"United States","50fe031f20a",44.0,13.0,251.9190940628842,"adult","Female","false"
"United States","bc5048314ca",44.0,7.0,215.10778535060007,"adult","Female","false"
"United States","093b57cce6a",15.5,3.0,191.9983311989194,"adult","Female","false"
"United States","75e85ed16fa",57.0,13.0,238.26640313953482,"adult","Female","false"
"United States","adc00ed2b6a",10.0,6.0,210.37028656273654,"adult","Female","false"
"Switzerland","e977de389da",15.5,4.0,187.9053016147178,"adult","Female","false"
"United States","3b6a8ed5ffa",42.0,5.0,252.89717972015993,"adult","Female","false"
"United States","431a935a5aa",44.0,8.0,186.75309690094963,"adult","Female","true"
"United States","b4a4ed0d9aa",42.0,5.0,204.34056854191533,"adult","Female","false"
"United States","3dc8b69f90a",57.0,4.0,201.53722146528094,"senior citizen","Male","true"
"Peru","6da283c066a",102.0,5.0,183.27594865766832,"senior citizen","Male","false"
"Taiwan","9af7ad3294a",102.0,5.0,307.05722820825844,"adult","Female","false"
"Singapore","d2c5695029a",57.0,7.0,250.50528564539866,"adult","Female","false"
"United States","859982a6c5a",44.0,4.0,277.4926120794627,"senior citizen","Male","false"
"United States","a0c1e4ff2da",102.0,7.0,348.76850500177324,"adult","Male","false"
"United States","48effd9d66a",42.0,6.0,293.5451475778711,"middle age","Male","false"
"United States","624413c7cba",28.0,6.0,233.38573797319867,"adult","Female","false"
"Switzerland","775115f286a",28.0,8.0,194.0275639357994,"adult","Male","false"
"United States","2296326e0da",102.0,8.0,261.227779158654,"senior citizen","Female","false"
"United States","2b584873b5a",57.0,5.0,277.42318842964005,"adult","Female","false"
"Japan","8364248924a",42.0,3.0,199.38573999237337,"adult","Male","false"
"Luxembourg","33ddc35854a",15.5,6.0,189.20292319640652,"adult","Female","true"
"United States","17bb09b180a",22.0,6.0,213.0375690041215,"middle age","Male","false"
"United States","4f45b80f83a",22.0,6.0,186.67469551882334,"adult","Female","false"
"United States","4fb3df50c0a",42.0,6.0,186.74245006172404,"senior citizen","Male","false"
"United States","67f18cdabfa",15.5,8.0,198.50549030958925,"adult","Female","false"
"United States","5615d06b3ba",57.0,3.0,207.95016515754796,"middle age","Female","false"
"United States","e41246ee14a",78.0,6.0,300.79930511221056,"middle age","Male","false"
"Germany","c855c6f7cca",78.0,7.0,267.7536158571518,"adult","Female","false"
"United States","a474f8e34fa",42.0,5.0,233.48696339823886,"adult","Female","false"
"Switzerland","a89956ca85a",42.0,8.0,186.1768557849014,"young adult","Female","false"
"Belgium","ba54d5e41fa",42.0,9.0,216.29710591528215,"middle age","Female","false"
"Belgium","ba54d5e41fa",44.0,9.0,219.11170654174032,"middle age","Female","false"
"Australia","dfcaf0c900a",28.0,10.0,196.26558399813285,"middle age","Female","false"
"Denmark","befc8b92bca",102.0,5.0,380.7027231508295,"senior citizen","Male","false"
"United States","e16e1ec6a4a",42.0,9.0,253.05719701076276,"middle age","Female","false"
"Germany","2e6885bafca",102.0,3.0,251.91360461234078,"adult","Female","false"
"United States","3fabbab383a",78.0,6.0,313.2444300966322,"middle age","Female","false"
"Germany","67a8dc3204a",102.0,12.0,231.2291934757455,"senior citizen","Female","true"
"United States","6ed80be551a",78.0,9.0,294.8465754671957,"adult","Male","false"
"Italy","3cd4d1378ba",117.0,5.0,236.82972535934928,"adult","Female","true"
"Germany","ebb22e9b4da",102.0,5.0,206.33178087394384,"young adult","Female","true"
"Ireland","aba6591d9ca",44.0,7.0,243.72722338888838,"middle age","Male","false"
"United States","494ead4e13a",42.0,7.0,241.78503499759768,"adult","Female","false"
"United States","d07778cc9ba",28.0,11.0,218.89900365228323,"adult","Female","false"
"Japan","1ca1fb43eea",44.0,8.0,205.40686701738932,"adult","Female","false"
"Australia","bde27605a2a",22.0,5.0,196.96375335149418,"adult","Female","false"
"United States","21654192afa",22.0,4.0,196.1947352944909,"adult","Female","false"
"United States","205a4ea9b0a",42.0,5.0,186.86070167129498,"senior citizen","Male","false"
"United States","f265f673c9a",42.0,6.0,189.92086406539343,"adult","Female","true"
"Australia","8f4561e96ba",57.0,2.0,183.758243582852,"adult","Female","false"
"United States","4ca18e6b94a",78.0,3.0,270.3731553033494,"adult","Male","false"
"United States","4ca18e6b94a",44.0,3.0,194.12540452437327,"adult","Male","false"
"United States","4ca18e6b94a",44.0,3.0,190.6084523218653,"adult","Female","false"
"Netherlands","b3b0a2fa9ba",78.0,5.0,213.21709050411272,"senior citizen","Female","true"
"United States","55ac14fb65a",28.0,4.0,207.8440939558791,"adult","Male","false"
"United States","2e5483164aa",10.0,8.0,209.84356203611037,"adult","Female","false"
"United States","0d7499f340a",78.0,6.0,342.9608405080678,"adult","Male","false"
"Portugal","b6411a79e6a",78.0,3.0,202.44570793645062,"adult","Female","false"
"United States","c690107eaaa",44.0,3.0,248.5920368656869,"adult","Male","false"
"United States","4aaee966bda",117.0,9.0,421.44926824040874,"senior citizen","Male","false"
"United States","8a79ec1f77a",44.0,5.0,251.72700310326456,"adult","Female","false"
"Sweden","c48d71373fa",57.0,6.0,192.42726132181207,"adult","Male","true"
"United States","f4e2708400a",42.0,14.0,185.39962161039432,"adult","Female","true"
"Germany","572acfa4cca",15.5,9.0,199.07557406370532,"senior citizen","Female","false"
"United States","8464baf6c9a",42.0,6.0,228.67625275653597,"adult","Male","false"
"Norway","607589f78fa",44.0,11.0,186.12073595936698,"senior citizen","Female","false"
"Singapore","7ae6ae2ec0a",44.0,7.0,189.11327264607039,"senior citizen","Male","true"
"Singapore","7ae6ae2ec0a",57.0,7.0,201.93104815276706,"senior citizen","Female","true"
"Australia","5fa625aac3a",28.0,8.0,196.78900374684213,"middle age","Male","false"
"United States","2ba8c08b61a",44.0,7.0,189.63160745238395,"senior citizen","Male","false"
"United States","4220052bd2a",28.0,6.0,234.17190729968834,"adult","Female","false"
"United States","531a0fa4e7a",78.0,9.0,324.11545258593753,"adult","Female","false"
"Japan","965e71209fa",44.0,4.0,211.66079535578376,"senior citizen","Female","false"
"Japan","6373db44efa",57.0,2.0,188.15549071149064,"middle age","Female","false"
"Canada","c4078ef89ea",57.0,6.0,267.8233108334051,"senior citizen","Female","false"
"Sweden","e398c042dea",22.0,5.0,209.06542680577104,"senior citizen","Female","false"
"China","6932668d8ca",102.0,6.0,222.6150562620893,"adult","Male","false"
"United States","9c1f0c7453a",44.0,5.0,184.08533360150636,"middle age","Male","true"
"United States","f87a1d3faca",22.0,4.0,198.2890793842539,"middle age","Female","false"
"United States","4feb48b76ba",44.0,5.0,190.08643831884118,"senior citizen","Male","false"
"United States","1948afaa40a",10.0,3.0,192.43657198864145,"adult","Male","false"
"United Kingdom","b4830cd18ba",102.0,6.0,331.59391332449997,"senior citizen","Female","false"
"United States","5ba3e4678ca",22.0,7.0,256.49403459103985,"adult","Male","false"
"United States","5c3041ba99a",42.0,5.0,182.69003702068346,"adult","Female","true"
"Taiwan","c4ab16d538a",44.0,6.0,245.83148089575337,"adult","Male","false"
"United States","57db3b72b9a",102.0,4.0,322.0275314234212,"adult","Male","false"
"Canada","6c659b97e2a",57.0,7.0,257.3334934472306,"middle age","Female","false"
"United States","642f85da8ca",57.0,7.0,227.19367287364548,"middle age","Female","false"
"Republic of Korea","516b564a41a",22.0,4.0,209.31135506144307,"senior citizen","Male","false"
"United States","f48cd5da81a",28.0,5.0,230.60148935737004,"adult","Female","false"
"United States","257bbad724a",57.0,7.0,202.68563790653786,"adult","Female","true"
"United States","274ab0f425a",15.5,5.0,203.0822942407192,"middle age","Female","false"
"United States","5340895182a",42.0,5.0,253.07299780723216,"adult","Female","false"
"Netherlands","0cc22e0194a",44.0,9.0,206.73943552387772,"adult","Female","false"
"Germany","f303886b0fa",44.0,10.0,217.53609817225254,"young adult","Male","false"
"United States","00e31fd8f6a",42.0,6.0,213.48493747038404,"adult","Female","false"
"Norway","4c08ef9d51a",42.0,4.0,186.6353086009538,"senior citizen","Female","false"
"Netherlands","d47ae1934aa",44.0,8.0,281.5243252630005,"senior citizen","Male","false"
"Canada","eb9d3d36dba",44.0,5.0,228.8704266095871,"adult","Female","false"
"United States","205cbfd87ca",44.0,6.0,222.96919368947,"adult","Female","false"
"United States","6f70ff2ba3a",44.0,5.0,184.22386171941798,"middle age","Female","true"
"Republic of Korea","26fc0c6cd9a",44.0,6.0,243.33471553443763,"adult","Male","false"
"Netherlands","df74091e9ca",102.0,9.0,246.11250539468116,"senior citizen","Female","false"
"United States","1c866f0bdda",44.0,4.0,193.46432536473444,"adult","Female","true"
"United States","4414c5edd3a",102.0,6.0,345.5541244821349,"adult","Female","false"
"United States","1341afc0c7a",44.0,3.0,184.00734185939748,"senior citizen","Female","false"
"United States","7541de180fa",22.0,3.0,202.31937460679478,"middle age","Female","false"
"United States","d9b8edfe3da",102.0,7.0,301.63692106379557,"adult","Female","false"
"Netherlands","fdb33e9282a",57.0,5.0,231.89549250367608,"adult","Female","false"
"United States","dea350addba",15.5,5.0,188.11303974710944,"adult","Male","false"
"Italy","463f5d2fc2a",57.0,4.0,228.02071313153482,"senior citizen","Female","false"
"United States","bf35f46ea6a",57.0,3.0,274.9091647984225,"senior citizen","Female","false"
"Italy","bbdcf71936a",44.0,5.0,196.2505008990288,"adult","Female","false"
"United States","237041866fa",44.0,4.0,222.08627130721482,"adult","Female","false"
"United States","a5db29d331a",102.0,5.0,270.5500630947754,"middle age","Male","true"
"Norway","8a9d90d054a",22.0,6.0,244.72091325440744,"middle age","Female","false"
"United States","ee3c76a1e7a",42.0,5.0,190.33136127715528,"adult","Female","true"
"Finland","fdc1bbf01ca",78.0,8.0,265.01458779605355,"adult","Female","false"
"United States","713b40c40da",44.0,8.0,183.48741767125358,"senior citizen","Female","false"
"United States","19f5a5583fa",44.0,1.0,204.50344326120924,"adult","Female","false"
"Switzerland","79a85535dfa",42.0,5.0,203.91819247492396,"adult","Female","false"
"Brazil","d4faf7042ca",117.0,13.0,191.685447148619,"senior citizen","Female","true"
"Canada","885397c19da",44.0,3.0,225.02625933871911,"middle age","Female","false"
"United States","397b4bcd0ca",44.0,5.0,270.3232693762124,"senior citizen","Female","false"
"United States","49fca4ca66a",28.0,9.0,200.72770821709864,"adult","Female","false"
"United States","88607929eba",22.0,6.0,195.23423409684162,"adult","Male","false"
"United States","c0acbaced3a",102.0,8.0,251.8513192382984,"middle age","Female","true"
"United States","8e6b1cd5a2a",57.0,4.0,227.3773127959891,"middle age","Female","false"
"United States","64bf822606a",22.0,10.0,251.7300063427765,"adult","Male","false"
"Belgium","b7c77a7c5ca",57.0,6.0,220.9833275295092,"middle age","Female","false"
"France","c12ffdac4ea",42.0,7.0,206.14590553477822,"adult","Female","false"
"United States","158a362eb0a",117.0,2.0,346.9129315159603,"adult","Male","false"
"Switzerland","53bc276b27a",10.0,5.0,184.45875428447707,"adult","Female","false"
"United States","88f3a653a1a",57.0,5.0,216.34756749898554,"adult","Male","true"
"Australia","ff1cfc9c05a",42.0,9.0,186.79398619475887,"adult","Female","false"
"Saudi Arabia","d576a4f8e4a",44.0,6.0,186.70396449797062,"adult","Male","false"
"Denmark","d787538690a",44.0,5.0,195.3396345074396,"middle age","Male","false"
"United States","75db4dc2cda",15.5,6.0,216.70472863981934,"adult","Female","false"
"United States","e408876e39a",28.0,8.0,228.86746452653705,"adult","Female","false"
"United States","5f13b009eaa",44.0,5.0,244.202015620199,"adult","Male","false"
"Turkey","eb1ad075f2a",102.0,6.0,215.04138987436886,"adult","Female","false"
"Belarus","ff2406b479a",102.0,5.0,187.29546230025622,"young adult","Female","true"
"Australia","0d3013efd5a",57.0,6.0,217.65501788223946,"adult","Female","false"
"France","93d46f59cda",22.0,4.0,213.31650620957987,"senior citizen","Male","false"
"United Kingdom","30160f1b0ea",102.0,7.0,250.96662083409905,"adult","Male","true"
"United States","61befa9c1ca",22.0,8.0,266.33655704663835,"senior citizen","Male","false"
"United States","7073c26c24a",44.0,6.0,232.86323822236216,"adult","Female","false"
"United States","62b201af19a",42.0,6.0,235.18658501924315,"adult","Male","false"
"Canada","8c5ce6d3a1a",28.0,5.0,191.66827129499586,"middle age","Male","false"
"United States","44b0d4d624a",15.5,4.0,214.37883417874133,"middle age","Female","false"
"United States","a0abca88dea",44.0,4.0,184.9085141375685,"middle age","Female","true"
"United States","06d2227e60a",44.0,10.0,290.72027906983976,"adult","Male","false"
"Republic of Korea","d3422c95cba",78.0,6.0,206.57602107109494,"middle age","Female","true"
"Israel","d6ceb3ff20a",57.0,12.0,254.46742563689511,"adult","Male","false"
"Finland","600ba73947a",78.0,5.0,212.0449829715648,"adult","Female","true"
"United Kingdom","c778664f0fa",44.0,4.0,185.1865039188753,"adult","Female","false"
"United States","d5c46fc0f8a",102.0,2.0,317.7654756617939,"senior citizen","Female","false"
"United States","74e7401689a",22.0,6.0,182.76663452989257,"adult","Female","false"
"Canada","702803d2f3a",78.0,5.0,296.0299766572135,"middle age","Male","false"
"United States","ce9873d43ea",22.0,7.0,225.19378323586972,"adult","Female","false"
"United States","ce9873d43ea",44.0,7.0,296.786990587288,"adult","Male","false"
"United States","c33478f147a",44.0,7.0,187.04761896948975,"adult","Male","true"
"United States","cad02ec479a",117.0,5.0,300.3376619026002,"middle age","Female","false"
"United States","ccae7be5f2a",28.0,11.0,240.65509155834832,"middle age","Female","false"
"Canada","e80b981d3ba",42.0,4.0,247.0435132903157,"middle age","Male","false"
"United States","eeb3e11081a",44.0,4.0,236.97654004187305,"adult","Female","false"
"United States","2b3facf997a",22.0,5.0,226.12508961308046,"middle age","Female","false"
"United States","501201d561a",102.0,9.0,358.48876807698093,"adult","Female","false"
"United States","771032a821a",22.0,9.0,211.88191922717954,"adult","Male","false"
"United States","00c8b5463ea",42.0,5.0,203.48132264689383,"young adult","Female","false"
"Switzerland","ffe524c002a",102.0,8.0,291.26587928948913,"young adult","Female","false"
"United States","d2c0456780a",57.0,4.0,226.8374611553206,"young adult","Female","false"
"United States","3456e7dec3a",102.0,4.0,286.56868438170653,"adult","Male","true"
"United States","ed56177e2fa",44.0,8.0,268.63429750044986,"middle age","Female","false"
"United States","ddb760cf17a",44.0,5.0,193.3962308387959,"adult","Male","true"
"United States","6ecf30d06ba",44.0,8.0,183.48741767125358,"senior citizen","Female","false"
"United States","793383b7a1a",57.0,7.0,252.51377908785918,"adult","Female","false"
"United States","a76476b39ca",44.0,1.0,201.39068802535422,"adult","Female","false"
"Republic of Korea","f147867487a",57.0,11.0,236.50697104571543,"middle age","Male","false"
"United States","9ece6d1dd2a",15.5,9.0,212.53557396783265,"adult","Male","false"
"United States","5d89499bdba",44.0,6.0,259.58095734954173,"adult","Female","false"
"United States","4fa02ee6b3a",15.5,7.0,188.81080605989592,"young adult","Female","false"
"Japan","9e6a0af4aea",102.0,5.0,327.75740798839354,"senior citizen","Female","false"
"United States","28b993282ca",15.5,5.0,218.11970510344133,"middle age","Female","false"
"Taiwan","ebe10e93c1a",57.0,5.0,255.77899588598623,"adult","Male","false"
"United States","9643746e6fa",78.0,7.0,317.9031774115341,"adult","Female","false"
"United States","d410061099a",15.5,5.0,207.21020436072413,"adult","Female","false"
"United States","6239d12d39a",22.0,4.0,220.98091710058935,"middle age","Male","false"
"United States","5d9d084327a",44.0,3.0,183.8866589379435,"middle age","Female","true"
"United States","b110706b97a",102.0,6.0,274.7882480640524,"adult","Male","true"
"United States","fe9ee55bc1a",57.0,5.0,231.55657715279392,"middle age","Female","false"
"United States","abe10d6fcca",44.0,6.0,308.292745744177,"senior citizen","Male","false"
"Netherlands","9f7c092aeca",42.0,6.0,256.4490094954141,"adult","Male","false"
"United States","4947dafe96a",102.0,2.0,311.1929276632407,"middle age","Female","false"
"United States","f02dac6eb0a",22.0,6.0,191.192074107773,"middle age","Male","false"
"Germany","5f46d2145da",102.0,5.0,253.42376417088047,"adult","Male","true"
"United States","8ee819054fa",22.0,3.0,221.35876613689936,"middle age","Female","false"
"United Kingdom","6a522de713a",10.0,7.0,197.65173736278126,"middle age","Male","false"
"Netherlands","1dd6f50dd1a",28.0,5.0,187.08154308679707,"adult","Female","false"
"United States","86ea851b60a",42.0,3.0,201.82975593839666,"middle age","Male","false"
"Germany","6968e595c9a",57.0,9.0,298.46400343936494,"senior citizen","Male","false"
"Singapore","f4cdd3f610a",44.0,9.0,258.4282050782792,"adult","Female","false"
"Japan","ead185a6dba",44.0,6.0,218.31856249582881,"middle age","Female","false"
"United States","2cd2f0e04ba",22.0,7.0,194.41300054438528,"middle age","Female","false"
"United States","7828fe1fc3a",57.0,9.0,247.05633439471828,"adult","Female","false"
"United States","0e61e67760a",57.0,1.0,210.60126451130222,"adult","Female","true"
"United States","9949526a91a",57.0,6.0,202.5673537198998,"senior citizen","Female","false"
"United States","5d002cc02aa",57.0,7.0,287.03171251565027,"middle age","Female","false"
"France","7c96a255f9a",42.0,4.0,189.77484575456907,"adult","Male","false"
"United States","ca5fa9b039a",57.0,9.0,206.7305330981629,"adult","Female","true"
"United Kingdom","d0dd552eb4a",117.0,6.0,333.45719757089387,"adult","Female","false"
"United States","b72ce09788a",42.0,6.0,221.21512685547208,"adult","Male","false"
"United States","72d39621c0a",102.0,12.0,321.8934695204696,"adult","Male","false"
"United States","0e5c0d9eaea",28.0,3.0,248.18736465079672,"senior citizen","Male","false"
"United States","4597097fa2a",44.0,6.0,184.5893577901805,"senior citizen","Female","false"
"United States","199a99adf0a",28.0,4.0,197.6427366203963,"adult","Female","false"
"United States","69ef6721e8a",57.0,4.0,218.58532604517285,"middle age","Female","false"
"Italy","7a658906f1a",42.0,6.0,207.35988758591566,"adult","Male","false"
"United States","5c65ae892ea",42.0,9.0,220.88095397192546,"middle age","Male","false"
"United States","4d9f5292bfa",15.5,5.0,218.11970510344133,"middle age","Female","false"
"United States","f75cc39c91a",102.0,4.0,344.55567180361345,"adult","Female","false"
"United Kingdom","4b51187214a",10.0,5.0,187.0965107327072,"adult","Male","false"
"Japan","b93bd5fe64a",15.5,5.0,212.16319192021038,"senior citizen","Male","false"
"Japan","bbf3f3faf0a",15.5,7.0,218.6775758964905,"senior citizen","Male","false"
"Venezuela","a4db329130a",102.0,6.0,246.97890051507932,"senior citizen","Female","false"
"Japan","0E+00a",28.0,7.0,188.63479214969666,"adult","Female","false"
"United States","48adc50739a",42.0,2.0,200.30357024932195,"adult","Female","false"
"United States","8f391d5330a",44.0,5.0,203.7788271609413,"middle age","Female","false"
"Canada","69b618c727a",42.0,5.0,215.24110460494978,"adult","Male","false"
"United States","27d20555b5a",102.0,8.0,382.0969828183272,"adult","Male","false"
"Canada","c106f7dce1a",44.0,5.0,222.7156590130204,"adult","Female","false"
"United States","13bb88cb44a",42.0,1.0,193.96645178890907,"adult","Male","true"
"United States","cf1982859ea",57.0,8.0,276.3528812333889,"adult","Female","false"
