"join_ip_country","customer_id","price_first_item_purchased","join_pages_visited","prediction(revenue)","Age group","Gender","Campaign"
"United States","ccdd8adc2ca",28.0,5.0,161.36410452777488,"senior citizen","Female","true"
"United States","ae9000ef2ba",44.0,2.0,179.10556692102546,"senior citizen","Male","false"
"Brazil","39234f2976a",22.0,5.0,113.24433610941287,"adult","Male","false"
"United States","597b1cd348a",28.0,9.0,164.7239003103665,"senior citizen","Female","false"
"United States","f2c65ce8b1a",10.0,13.0,147.50928129715587,"adult","Male","true"
"Canada","9878005b65a",44.0,4.0,173.38420300604517,"adult","Female","true"
"United Kingdom","5ccb60d963a",15.5,3.0,136.06434243771045,"adult","Male","false"
"United Kingdom","5cf66615ada",42.0,5.0,161.58319423510594,"senior citizen","Male","false"
"Republic of Korea","3b6a0497d4a",44.0,5.0,162.12231043900147,"middle age","Female","true"
"Russia","6c6c91e2a2a",10.0,8.0,86.24309154074484,"senior citizen","Female","true"
"Russia","6faa7065d2a",28.0,5.0,110.6076085733716,"middle age","Male","true"
"China","5c6f8239cca",42.0,6.0,100.45319306743792,"senior citizen","Female","false"
"Japan","7d4a5787d2a",15.5,4.0,130.29098763488602,"middle age","Male","true"
"Denmark","ea6bd95739a",15.5,10.0,135.2636016446401,"senior citizen","Male","false"
"Australia","29900c548da",15.5,8.0,161.40773464768142,"adult","Female","false"
"Japan","54b2e67589a",15.5,13.0,160.36975742570664,"middle age","Female","false"
"China","8fe76eeea8a",22.0,6.0,102.7617052698688,"adult","Male","false"
"United Kingdom","9b789da0e1a",15.5,4.0,170.4949486364841,"adult","Male","false"
"United Kingdom","d789d3bd05a",28.0,3.0,154.93139745626382,"adult","Female","false"
"Slovak Republic","f92eb81c80a",44.0,7.0,160.7268900916219,"middle age","Female","true"
"United States","ba66b2437aa",28.0,10.0,179.36828249155843,"middle age","Female","false"
"China","e2a6177feba",28.0,3.0,91.59494857293137,"adult","Female","false"
"Iran","0e36de5163a",44.0,6.0,129.66348177412192,"adult","Female","false"
"United Kingdom","baf3efb454a",28.0,5.0,145.4372730299287,"senior citizen","Male","false"
"Republic of Korea","715e64997aa",44.0,2.0,165.0690151139701,"adult","Female","true"
"United States","8335b6311ca",15.5,3.0,136.03330669820687,"young adult","Male","true"
"Zambia","dc0970a35da",15.5,7.0,63.75928404648741,"middle age","Male","true"
"Greece","93bd24e31fa",44.0,9.0,170.50265644593568,"middle age","Female","false"
"Bangladesh","6df13aea9ba",42.0,7.0,81.90764692377638,"adult","Female","true"
"Republic of Moldova","9025d8f30da",22.0,1.0,131.67680484254643,"senior citizen","Female","false"
"Russia","37f3ca9e0ba",15.5,5.0,118.69495593415417,"adult","Female","false"
"United States","903b792fa9a",44.0,12.0,181.49356268335515,"senior citizen","Female","false"
"Italy","e812d1dc2ca",22.0,8.0,129.1397837909793,"adult","Female","true"
"Turkey","c67a75ee3da",44.0,10.0,146.08125184128295,"adult","Female","false"
"Brazil","74380fb656a",28.0,12.0,86.96309710089196,"senior citizen","Female","true"
"United States","0d77248fc3a",15.5,6.0,154.3692318502215,"middle age","Female","true"
"Japan","7ed4f50d2fa",10.0,9.0,129.14029547280956,"middle age","Female","true"
"France","694d0d34f4a",44.0,2.0,159.41351085009364,"senior citizen","Female","false"
"Brazil","ac2de23bc9a",44.0,7.0,105.36078253184363,"adult","Female","true"
"Brazil","ac2de23bc9a",44.0,7.0,105.36078253184363,"adult","Female","true"
"India","45dccc1ac7a",78.0,6.0,125.53712085592613,"middle age","Female","true"
"United States","ee5f2f835ca",15.5,6.0,181.7072108213313,"adult","Male","false"
"South Africa","b2079863b4a",15.5,11.0,77.63489379605016,"middle age","Female","true"
"Morocco","febd08fb57a",15.5,6.0,86.07566216595265,"middle age","Female","false"
"Argentina","f74a0e6ab5a",42.0,3.0,147.64737055429688,"adult","Male","false"
"Malta","a518eb6b7ea",10.0,3.0,127.43322431387242,"adult","Female","false"
"Denmark","5b081ca96ea",22.0,10.0,160.30136662278653,"adult","Female","false"
"China","d07b488e0ca",57.0,9.0,155.85057761075623,"middle age","Male","false"
"Italy","43c57b3790a",44.0,4.0,152.69193215499766,"adult","Male","true"
"United States","97ff03c634a",10.0,8.0,167.7307317594757,"adult","Female","false"
"United States","65eef52db8a",22.0,2.0,158.16517338540368,"middle age","Male","false"
"United States","1344ff638ea",15.5,5.0,154.6501233365182,"middle age","Female","true"
"Germany","1b39c9994da",10.0,4.0,156.6185987203052,"adult","Female","false"
"United States","44a62d5faba",22.0,5.0,157.150198425727,"middle age","Male","true"
"United States","444a287d02a",15.5,5.0,171.44632919799454,"middle age","Female","false"
"Russia","c3be174671a",22.0,7.0,129.83731947234514,"adult","Female","false"
"Russia","6065bb2fc7a",15.5,5.0,143.05239137245343,"middle age","Male","false"
"Canada","ac1fc361d8a",15.5,4.0,136.90971936564685,"middle age","Male","true"
"Japan","1ac85ba603a",42.0,4.0,154.04010690707506,"senior citizen","Female","true"
"Brazil","27629be282a",44.0,9.0,136.9982653045564,"adult","Female","false"
"United States","8efc39e40fa",22.0,13.0,171.66540202296795,"middle age","Female","false"
"Japan","6b14fdcae5a",15.5,8.0,167.17097290597886,"adult","Female","false"
"United States","8653b41355a",15.5,11.0,146.37240345317653,"senior citizen","Male","true"
"South Africa","f972a4f5cea",78.0,6.0,175.87665792640752,"adult","Female","false"
"Greece","eed5b89a6da",28.0,5.0,144.20864236866936,"adult","Female","false"
"Brazil","4b67b36715a",57.0,8.0,156.6566773055519,"middle age","Male","false"
"United States","3a4b232011a",22.0,5.0,161.01909132095568,"senior citizen","Female","false"
"China","725ef66a96a",15.5,14.0,97.83672691224578,"adult","Male","false"
"China","230fdd8a22a",10.0,4.0,79.48961374061054,"young adult","Female","false"
"Finland","ae67dededba",57.0,3.0,178.66948869929746,"senior citizen","Male","false"
"United States","e701a15884a",22.0,5.0,156.3345437370551,"senior citizen","Female","true"
"Japan","2e8108f338a",15.5,5.0,134.0015224318099,"adult","Male","true"
"Brazil","2849f148eba",44.0,7.0,129.92843315897917,"middle age","Male","false"
"Peru","b3b3a7b598a",42.0,13.0,104.69845641827274,"adult","Male","true"
"Japan","76f1e75e2aa",22.0,3.0,139.78497112263335,"middle age","Female","true"
"China","bb77caae08a",44.0,10.0,95.57455426302047,"young adult","Female","true"
"Taiwan","70e5c6f496a",15.5,5.0,132.91900686877187,"middle age","Male","true"
"France","0857c9feaaa",15.5,5.0,172.6404915550003,"adult","Female","false"
"Slovenia","efcb2ef1c5a",10.0,7.0,143.17907728484545,"adult","Female","false"
"United States","d8ea962587a",10.0,4.0,174.97928108714012,"adult","Male","false"
"United States","303149272da",22.0,3.0,171.4420305737579,"adult","Female","false"
"Turkey","09b0ed9d0fa",44.0,4.0,137.9872304008546,"adult","Female","false"
"Switzerland","671b385abaa",10.0,4.0,134.79920858036954,"senior citizen","Male","true"
"Switzerland","671b385abaa",22.0,4.0,150.627822906958,"senior citizen","Female","true"
"United States","ca81cbad3ba",10.0,5.0,150.51207436050944,"middle age","Female","true"
"United Arab Emirates","77205f43d8a",44.0,5.0,153.04027434414684,"senior citizen","Female","false"
"Chile","bc162a9a86a",28.0,5.0,146.75935442619922,"middle age","Male","false"
"China","a5d420298fa",78.0,5.0,142.48426158725835,"middle age","Female","true"
"Russia","730dc7e6c0a",22.0,5.0,116.10996181203427,"adult","Female","false"
"France","f639ced0b4a",57.0,10.0,172.19549592486482,"senior citizen","Female","true"
"Italy","9d32ae4160a",15.5,4.0,125.82127857056162,"senior citizen","Female","false"
"United States","24f6b79b8ca",15.5,3.0,160.13137912574913,"adult","Female","true"
"Tunisia","33c866a0d9a",28.0,13.0,100.53559330372804,"middle age","Female","false"
"China","dcf111cc6ca",15.5,7.0,77.30123177544917,"senior citizen","Female","false"
"Canada","831d7d8f37a",44.0,7.0,170.6331335418634,"senior citizen","Female","false"
"Netherlands","611cd745caa",22.0,4.0,142.45790482899483,"middle age","Male","true"
"Brazil","8ec8f55508a",28.0,6.0,115.10094786955403,"adult","Female","false"
"Japan","d099053191a",44.0,6.0,162.82633060261753,"senior citizen","Female","false"
"India","f9e96740eaa",42.0,5.0,106.70434563453477,"adult","Female","false"
"Mexico","c81a9b8a99a",10.0,7.0,106.36342088051978,"middle age","Male","false"
"Vietnam","ce04e808dca",42.0,5.0,88.1251747429177,"adult","Male","true"
"Chile","b0a6d45ec6a",57.0,11.0,163.5444916967109,"middle age","Female","false"
"China","80229e2db7a",10.0,7.0,88.97487798513563,"middle age","Female","false"
"United States","22c7958266a",42.0,3.0,181.53197592878607,"senior citizen","Female","false"
"Brazil","bfc70a3dbaa",44.0,3.0,131.36841643579496,"adult","Male","false"
"China","6fd2585e45a",28.0,3.0,85.62608228810348,"senior citizen","Male","true"
"China","5015ff337ca",15.5,5.0,88.38411679768066,"middle age","Female","false"
"United States","245016171a",15.5,5.0,177.39111431003448,"middle age","Female","false"
"Switzerland","80de2f6292a",44.0,3.0,174.51620581350033,"senior citizen","Female","false"
"United States","71717834f0a",22.0,3.0,161.05494163603646,"young adult","Female","true"
"Mexico","bac19db47ea",10.0,6.0,86.72198104186293,"senior citizen","Female","false"
"China","770a96bbe3a",15.5,8.0,98.52419987396942,"adult","Female","false"
"China","3cd62afa64a",44.0,5.0,139.484497843127,"senior citizen","Female","false"
"France","d933008f37a",44.0,8.0,161.16145643118887,"senior citizen","Female","false"
"France","78163f03a7a",15.5,4.0,135.10154705658832,"adult","Female","true"
"Russia","042376b509a",44.0,7.0,145.3288490687984,"middle age","Female","false"
"Peru","cbf1ecc954a",15.5,9.0,99.19570415861784,"adult","Male","false"
"Russia","4323dedfd0a",78.0,4.0,171.171756534498,"middle age","Female","true"
"Australia","b9acd39e2da",22.0,2.0,148.728910093724,"adult","Female","false"
"Vietnam","67916a50faa",15.5,6.0,65.04094102018726,"middle age","Female","true"
"Egypt","4517736acda",42.0,9.0,93.52358169892983,"senior citizen","Female","false"
"United States","c5f1bd84f8a",10.0,5.0,168.4728617127363,"middle age","Female","false"
"China","10ca862682a",57.0,5.0,114.0896471233747,"middle age","Female","true"
"Ghana","37e1d68019a",22.0,7.0,92.55653152941375,"middle age","Female","false"
"United States","4690de50aea",42.0,5.0,181.45824989013317,"middle age","Female","true"
"India","508a72a605a",22.0,6.0,67.44670439331293,"senior citizen","Female","true"
"United States","9553f8c3caa",42.0,2.0,182.31782417745114,"middle age","Female","true"
"China","28bf979da2a",22.0,13.0,118.7933244073244,"senior citizen","Male","false"
"China","fa1a6f4b2da",15.5,9.0,91.38894447420725,"adult","Female","false"
"China","79beba661ba",10.0,8.0,73.70182507093529,"senior citizen","Female","false"
"Canada","cdcdd5ace1a",22.0,1.0,154.1785848862107,"adult","Female","false"
"Mexico","3dfc32df87a",22.0,6.0,127.54526988127702,"middle age","Male","false"
"China","ae967cdcb9a",15.5,5.0,77.52892281652564,"senior citizen","Female","false"
"Germany","151723fe10a",28.0,12.0,167.15039629611465,"adult","Female","false"
"Egypt","0f780783d4a",44.0,6.0,116.08734861255684,"adult","Male","false"
"United States","fafb9270c6a",15.5,4.0,152.71055004462744,"senior citizen","Male","false"
"Germany","0a8f815b21a",44.0,5.0,169.8303452862462,"adult","Male","true"
"Netherlands","f1c46dcaeea",22.0,8.0,168.35060552810805,"adult","Female","false"
"China","2993fd1b59a",22.0,8.0,120.6929357866901,"senior citizen","Male","false"
"South Africa","06fa766c01a",78.0,6.0,156.04774567516725,"senior citizen","Female","false"
"India","7ddad07ab3a",44.0,5.0,102.45962750253287,"middle age","Female","false"
"India","7ddad07ab3a",44.0,5.0,102.45962750253287,"middle age","Female","false"
"India","3bd41a5ce5a",42.0,3.0,97.87529527744951,"adult","Female","false"
"China","1939ff4055a",28.0,6.0,98.4111862946877,"adult","Female","false"
"China","a48f0ce202a",28.0,4.0,97.37212474980441,"young adult","Female","false"
"United States","001261e788a",10.0,2.0,174.64323000430437,"adult","Female","false"
"United States","60d77e3e41a",28.0,3.0,165.26554100325336,"senior citizen","Female","true"
"United States","f561fa63a9a",10.0,9.0,149.87142886738178,"senior citizen","Female","false"
"France","605cf3c62ca",10.0,2.0,116.77583634396973,"middle age","Male","false"
"India","c221eed7f6a",28.0,7.0,76.34585238880402,"senior citizen","Female","false"
"South Africa","ceb1cd03f9a",15.5,8.0,84.20225331972952,"middle age","Male","true"
"Germany","0f2976fb73a",57.0,5.0,181.93442983821916,"middle age","Female","true"
"Vietnam","b0cc21e4cca",57.0,7.0,103.87966924590643,"senior citizen","Female","false"
"United States","d29a11b6a4a",42.0,9.0,178.62764458743172,"middle age","Female","true"
"United States","517541312da",15.5,5.0,170.44655980303054,"middle age","Female","false"
"United States","b2df87c1fda",10.0,6.0,151.06568918450165,"senior citizen","Female","false"
"United States","9450dc77e7a",22.0,5.0,160.0224647194724,"middle age","Female","true"
"Argentina","ef329c1017a",22.0,11.0,96.28811766644267,"senior citizen","Female","true"
"China","368b7b7db1a",22.0,4.0,113.25743802102113,"middle age","Male","false"
"Bulgaria","c7dbf2aa87a",57.0,9.0,131.29304983545595,"middle age","Male","true"
"United States","9afbe16656a",10.0,9.0,168.0396065595998,"middle age","Female","false"
"United States","5bf8ddc7e1a",22.0,3.0,163.25935303186242,"adult","Male","true"
"Barbados","20e4cc571ea",28.0,9.0,145.24067327058327,"middle age","Female","false"
"Indonesia","dcb0b00b72a",78.0,2.0,135.92153697174774,"adult","Male","false"
"United States","8a3b7bae73a",15.5,1.0,99.6704084958476,"adult","Male","false"
"Belgium","5b84cafde8a",10.0,7.0,166.5544330792996,"adult","Female","false"
"China","7352851bdca",28.0,7.0,102.72394083232464,"adult","Male","false"
"Netherlands","7a70d7020fa",44.0,11.0,171.08750405121424,"senior citizen","Male","false"
"Italy","8e707b4693a",42.0,4.0,176.55997087894403,"adult","Female","false"
"United States","f3086d8c5aa",44.0,13.0,181.7596649771083,"adult","Female","true"
"United Kingdom","0ed406c2c0a",44.0,6.0,139.14972705242778,"young adult","Female","true"
"United States","daf1d565cda",15.5,5.0,163.39994135735412,"young adult","Male","false"
"Panama","cce023049aa",57.0,6.0,136.41680458805735,"middle age","Male","true"
"South Africa","e27d87da89a",15.5,7.0,94.40142715640357,"adult","Female","false"
"United Kingdom","ad5b63fc6aa",42.0,11.0,161.1915202097851,"adult","Female","true"
"United Kingdom","ad5b63fc6aa",15.5,11.0,136.20073601757568,"adult","Female","true"
"Iraq","0722110db0a",44.0,5.0,94.0753226751431,"adult","Female","true"
"Iran","d244142933a",44.0,6.0,151.59344044691034,"senior citizen","Female","false"
"India","08e7756aa2a",44.0,6.0,90.0542078515353,"senior citizen","Female","false"
"Japan","32b13944dda",22.0,7.0,157.48617329991816,"young adult","Male","false"
"United States","8ae1423963a",15.5,6.0,150.58780165356504,"middle age","Male","true"
"Japan","424081d031a",44.0,9.0,161.47098680818243,"senior citizen","Female","false"
"Germany","a93f29da51a",42.0,2.0,168.9976591794254,"adult","Female","true"
"France","2b6bfad471a",42.0,5.0,152.14578791194285,"young adult","Female","true"
"United Kingdom","2c422e4bafa",42.0,6.0,159.60243785637323,"middle age","Female","true"
"United States","847fdab15ba",10.0,5.0,151.51494853428028,"senior citizen","Female","false"
"United States","c406ded1c4a",22.0,8.0,155.55661043038472,"middle age","Male","true"
"China","e73746637ca",15.5,3.0,83.49470703590595,"middle age","Male","false"
"United Kingdom","d9962962b8a",22.0,2.0,139.9793043333178,"senior citizen","Female","false"
"Canada","6c9ea55fdca",28.0,5.0,175.46638824230666,"adult","Female","false"
"Poland","366367d4a4a",44.0,4.0,136.992096402109,"adult","Male","true"
"China","063e2842a4a",28.0,3.0,101.82468833397232,"adult","Male","false"
"United States","d57578723ba",22.0,5.0,164.15793268589806,"adult","Female","true"
"Brazil","75c3ea4fe8a",15.5,14.0,103.52323682310009,"adult","Male","false"
"China","40a3227f12a",22.0,7.0,93.66506765190687,"adult","Female","false"
"United States","2e4d29df6ca",10.0,6.0,151.7908807613886,"adult","Female","true"
"United Kingdom","e325eebbefa",22.0,3.0,135.6874115177738,"middle age","Male","true"
"United Kingdom","4d8bd767bba",28.0,8.0,146.79813522162092,"senior citizen","Female","false"
"France","7894ce5291a",10.0,5.0,160.3217420189456,"adult","Female","false"
"United States","06a43db110a",22.0,5.0,161.01909132095568,"senior citizen","Female","false"
"United States","1358cd0f90a",22.0,7.0,158.32865098814085,"senior citizen","Female","true"
"Canada","651a8a671ca",22.0,5.0,148.02473099534956,"middle age","Female","true"
"China","aa5ce91078a",22.0,6.0,93.5182509487743,"adult","Female","false"
"Argentina","2f455ab7a1a",42.0,5.0,155.8573905564316,"adult","Female","false"
"Costa Rica","8dc90d217ca",15.5,5.0,106.82793150945326,"adult","Female","false"
"United States","169b800ddea",42.0,7.0,181.4800992910803,"senior citizen","Female","false"
"China","752e2605d6a",15.5,3.0,84.37113610061775,"middle age","Female","false"
"China","752e2605d6a",22.0,3.0,90.0802796375736,"middle age","Female","false"
"Japan","0526beb3ada",44.0,5.0,164.67451148363534,"adult","Female","true"
"United States","4f5239fdd6a",22.0,5.0,156.3345437370551,"senior citizen","Female","true"
"China","2cc6d0919fa",44.0,5.0,128.52690626535113,"adult","Female","false"
"United States","cdfdb68042a",10.0,5.0,151.51494853428028,"senior citizen","Female","false"
"Germany","b81bd2fb99a",42.0,3.0,177.30669693640664,"middle age","Female","false"
"United Kingdom","f555103a3da",28.0,7.0,166.34104208267706,"middle age","Female","false"
"United Kingdom","abe9900db1a",42.0,8.0,161.32121097192936,"senior citizen","Male","false"
"Republic of Korea","18a9a13f01a",15.5,5.0,137.64564530176415,"senior citizen","Female","false"
"China","8a096c74f5a",78.0,3.0,162.4955827553651,"adult","Female","false"
"China","d6a4d93da2a",10.0,6.0,82.88935020406458,"middle age","Female","false"
"United States","2e19466dc7a",44.0,7.0,181.1749865417741,"senior citizen","Female","true"
"Japan","29f0dd49cea",28.0,11.0,134.81971597992214,"senior citizen","Male","true"
"Republic of Korea","60aa3b924aa",22.0,12.0,176.65975771189719,"middle age","Female","false"
"Colombia","b1872d8ea2a",15.5,3.0,110.68446508975993,"senior citizen","Female","false"
"Argentina","2adc18b29aa",44.0,5.0,127.10704844433633,"senior citizen","Female","false"
"Belgium","c66dce0ec8a",15.5,6.0,178.48258937795993,"adult","Female","false"
"China","1f6fcb9b9da",102.0,5.0,180.36041316724237,"adult","Male","true"
"Spain","befcf143eea",22.0,5.0,131.87396873703815,"senior citizen","Female","false"
"United States","d739cb66aaa",22.0,8.0,159.85080759503714,"senior citizen","Male","false"
"France","f27c4d4880a",44.0,4.0,158.9683093982784,"senior citizen","Female","true"
"Mexico","35add71609a",22.0,6.0,131.550901616096,"senior citizen","Female","false"
"China","6398ca62d2a",15.5,6.0,88.42973350478627,"middle age","Female","false"
"China","840a334158a",22.0,9.0,97.40716730398634,"young adult","Female","false"
"United States","0db4bac01ca",15.5,7.0,154.6382258780683,"senior citizen","Female","false"
"Japan","b8e4146358a",22.0,3.0,141.50792231027185,"senior citizen","Female","false"
"China","69e094b946a",22.0,5.0,98.16351789611923,"middle age","Female","false"
"United States","1c1eb06317a",22.0,3.0,154.83451922067258,"senior citizen","Male","true"
"United States","7303550d1fa",22.0,3.0,157.03645394846342,"senior citizen","Female","true"
"Argentina","12a43f0dd1a",15.5,3.0,103.89127994151758,"middle age","Female","false"
"United Kingdom","920fc4ad98a",22.0,6.0,136.23868748906142,"middle age","Male","true"
"Taiwan","dbfdde7360a",42.0,8.0,166.74243214431814,"adult","Male","true"
"Poland","ddf93e8180a",44.0,8.0,128.62825950020078,"middle age","Female","true"
"Brazil","4d76395c94a",57.0,5.0,120.99641905583235,"young adult","Female","true"
"United Kingdom","006f38d041a",10.0,5.0,123.83336601829879,"senior citizen","Male","true"
"Brazil","ded7bf7651a",22.0,8.0,100.90702812334428,"adult","Female","false"
"China","3c93f596f4a",44.0,4.0,116.29347625900493,"adult","Female","false"
"Netherlands","66a3b1de19a",15.5,14.0,141.37916455142195,"senior citizen","Female","false"
"United States","94d205a93da",15.5,7.0,173.5296658717146,"middle age","Female","false"
"Ireland","083fdd442aa",10.0,8.0,127.53376538283291,"senior citizen","Male","true"
"Egypt","67a54f348aa",22.0,5.0,105.53054014176101,"senior citizen","Female","false"
"Italy","71edebe908a",57.0,6.0,168.55550158714317,"adult","Female","true"
"South Africa","a2d53a8ef3a",22.0,5.0,82.57328258537896,"middle age","Female","true"
"China","de5334ba82a",22.0,7.0,97.78902608321343,"middle age","Female","false"
"Libya","41b1d51c9ea",10.0,7.0,104.86167365491218,"middle age","Male","false"
"Japan","3997d2ef4aa",22.0,7.0,161.76059983967266,"adult","Female","false"
"France","229b9eb2b1a",10.0,6.0,167.6340586966411,"adult","Female","false"
"Brazil","53b17d3a5aa",42.0,2.0,107.81540073217525,"adult","Female","false"
"Pakistan","7838de1d1ca",117.0,4.0,160.50625241323726,"senior citizen","Female","false"
"Ecuador","d20e1606bba",15.5,3.0,77.11522940051532,"adult","Female","true"
"China","ae2293f372a",44.0,6.0,98.20862528425502,"middle age","Female","true"
"United States","65a088d86ca",10.0,8.0,144.43964653939315,"middle age","Male","true"
"China","cad91a01c4a",44.0,8.0,132.13945659953245,"adult","Male","false"
"China","31883534d8a",28.0,5.0,101.38168102587747,"adult","Female","false"
"Japan","5488f74ef6a",22.0,2.0,135.88636672702467,"middle age","Male","true"
"Italy","f25f932deea",15.5,5.0,152.7917003819676,"adult","Male","false"
"Germany","a98c5a6726a",22.0,6.0,173.45193458176624,"adult","Female","false"
"Germany","1f3d719f36a",28.0,10.0,142.14488155866528,"senior citizen","Male","true"
"Japan","d022d5f11ba",42.0,12.0,151.2180408367867,"senior citizen","Female","true"
"Japan","d022d5f11ba",22.0,12.0,133.4764581201605,"senior citizen","Female","true"
"United States","f5cd80a452a",28.0,7.0,179.1165615343554,"young adult","Female","false"
"Australia","093e640925a",28.0,3.0,159.5515627888239,"adult","Female","false"
"Republic of Korea","2a4491f6c1a",22.0,10.0,172.7285289013402,"young adult","Male","false"
"China","d2f54b079ba",44.0,4.0,103.78712734984148,"senior citizen","Male","false"
"China","38630e4b04a",22.0,8.0,77.70345211264856,"middle age","Female","true"
"Denmark","0219b98718a",28.0,2.0,181.50245415251243,"middle age","Female","false"
"Ireland","8a89cdd11aa",10.0,5.0,166.38019254160366,"middle age","Female","false"
"Brazil","9E+15a",44.0,6.0,130.83207047469133,"adult","Male","false"
"India","2b7157df8ea",15.5,7.0,77.21156277496351,"middle age","Female","false"
"United States","b3aeb62747a",42.0,5.0,180.54360854522068,"middle age","Male","true"
"China","c2d0401249a",28.0,5.0,112.8675125227906,"adult","Male","false"
"China","8474281178a",57.0,5.0,136.9248568072408,"adult","Female","false"
"United States","43cd2820a8a",22.0,4.0,163.96365558864557,"adult","Female","true"
"United States","5799f7d3a0a",28.0,1.0,156.43831344766485,"young adult","Female","false"
"Germany","e2b4e30c74a",44.0,5.0,166.93596102651412,"adult","Female","true"
"United States","62fab45f90a",28.0,7.0,165.67147803509033,"senior citizen","Female","false"
"United States","e5c9e2adc7a",22.0,7.0,181.36739948422155,"middle age","Female","false"
"Romania","6d87c6db4ea",57.0,5.0,152.01742090781676,"adult","Male","false"
"Turkey","5eb67ba780a",44.0,4.0,137.9872304008546,"adult","Female","false"
"Argentina","2eba74b7aea",42.0,5.0,156.067423771393,"adult","Female","false"
"United States","c7d07d9ed8a",44.0,8.0,180.27380555732452,"senior citizen","Female","true"
"Japan","4589ef002ba",10.0,11.0,129.12196118898933,"adult","Female","true"
"Japan","4f0db64908a",28.0,4.0,140.350100748745,"senior citizen","Female","true"
"China","54bb01305ba",22.0,10.0,101.28888114133002,"adult","Female","false"
"Australia","ee61a09583a",22.0,1.0,143.49469478067647,"middle age","Male","true"
"Australia","ee61a09583a",28.0,1.0,149.68692649744008,"middle age","Male","true"
"Netherlands","d9034c781ba",44.0,7.0,171.55251951537053,"adult","Female","true"
"United States","2c80baa616a",22.0,3.0,171.4420305737579,"adult","Female","false"
"China","2166305f8fa",28.0,4.0,106.33063686749068,"adult","Female","false"
"Japan","74ec3ea0c6a",28.0,5.0,144.46235921760092,"adult","Male","true"
"United Kingdom","8c4df073d7a",42.0,5.0,160.37379086840906,"middle age","Female","true"
"Australia","5f4cfb9ebea",22.0,3.0,134.20340419876592,"young adult","Male","false"
"Japan","58df43b883a",44.0,6.0,164.2150530140381,"adult","Female","true"
"China","1c90d1de28a",28.0,13.0,110.82304027524063,"middle age","Female","false"
"China","5ed1e3ad8ea",10.0,5.0,82.03409492132067,"adult","Female","false"
"India","e3acbfc5a7a",44.0,3.0,103.09984662076138,"adult","Male","false"
"China","8b6363dc09a",15.5,10.0,106.78152832709702,"senior citizen","Male","false"
"United States","a53391d050a",22.0,5.0,161.73403362136406,"adult","Female","true"
"South Africa","c0faed9aa4a",44.0,6.0,140.27919289205914,"adult","Male","false"
"Brazil","225d99a14fa",57.0,12.0,143.7977017101806,"adult","Male","false"
"Brazil","f9714a7817a",22.0,6.0,106.44420643878794,"young adult","Female","false"
"Italy","a422265845a",22.0,4.0,131.55524879180876,"senior citizen","Female","false"
"United Kingdom","7a2785317ea",22.0,7.0,139.94415702570475,"senior citizen","Male","false"
"Germany","1b1fd0e829a",44.0,4.0,167.30092831756915,"adult","Male","true"
"Turkey","717ac3d735a",57.0,7.0,138.21393197451687,"adult","Male","true"
"United States","8c59488416a",28.0,7.0,172.18500813035672,"adult","Male","true"
"China","e594949aa3a",15.5,7.0,73.528395025708,"middle age","Female","true"
"United States","5762cb2feea",42.0,5.0,181.94819458551677,"middle age","Female","true"
"United Kingdom","22adefaa98a",15.5,7.0,169.24465211813458,"adult","Male","false"
"Republic of Korea","b7a2b24fe6a",15.5,5.0,158.92931639276892,"middle age","Female","false"
"United States","1753122c6da",15.5,6.0,151.77394062142565,"young adult","Female","true"
"China","76c9372e1da",102.0,9.0,167.47375552290373,"senior citizen","Female","true"
"China","c192ef0236a",22.0,4.0,84.68264455933246,"adult","Male","true"
"China","302257c0a3a",42.0,6.0,118.50982030425476,"adult","Female","false"
"United States","a9be48a659a",28.0,2.0,151.59045016922303,"adult","Female","false"
"China","796c0c4d7fa",42.0,5.0,118.88413157936782,"middle age","Female","false"
"Saudi Arabia","7651aefef1a",44.0,4.0,180.07755688729623,"adult","Male","false"
"Netherlands","1fe0aff625a",44.0,5.0,170.639580023156,"senior citizen","Female","false"
"United States","9f79187df5a",22.0,4.0,161.85733575768955,"adult","Male","true"
"United States","2dd7e7a64fa",15.5,4.0,150.20887591907515,"middle age","Male","true"
"Japan","de2b1f3d1ca",22.0,6.0,165.69824070056765,"young adult","Male","false"
"Brazil","3b27cb24a9a",22.0,3.0,100.63002343949981,"adult","Female","false"
"Australia","aca1aa955da",22.0,5.0,152.20597357825505,"adult","Female","true"
"France","5ef6ddf7fda",10.0,5.0,152.1541734607846,"middle age","Male","false"
"Spain","e216c4f251a",15.5,5.0,143.87483138063118,"middle age","Female","false"
"Ukraine","2ee29d2099a",15.5,6.0,98.24269036403896,"middle age","Male","false"
"Netherlands","e8942938d9a",44.0,3.0,172.04143784044226,"adult","Female","true"
"United Kingdom","881a04738ca",28.0,4.0,165.86406553200447,"middle age","Male","false"
"France","0f8bed0119a",44.0,7.0,161.50710961492842,"adult","Female","true"
"China","76601ff3e1a",22.0,5.0,78.84187473284447,"adult","Female","true"
"United Kingdom","8f6328bb4ba",22.0,5.0,178.94381762491045,"adult","Female","false"
"India","6bf4365830a",22.0,9.0,87.09586795313291,"young adult","Female","false"
"China","8799bfc875a",44.0,3.0,110.06936184184156,"adult","Male","false"
"Serbia","ff121b1a4ea",57.0,11.0,139.1549142939674,"adult","Female","false"
"China","35e9463d56a",44.0,6.0,96.68059880012655,"senior citizen","Female","true"
